tx_id,source_id,target_id,amount,timestamp,is_scam
TX_002544,ACC_0537,ACC_0869,1015.46,2026-08-18 00:26:00,0
TX_000752,ACC_0850,ACC_0508,630.73,2026-08-18 00:42:00,0
TX_002927,ACC_0465,ACC_0853,121.73,2026-08-18 00:44:00,0
TX_004821,ACC_0392,ACC_0091,2392.5,2026-08-18 00:45:00,0
TX_000420,ACC_0778,ACC_0853,192.83,2026-08-18 00:46:00,0
TX_002658,ACC_0725,ACC_0314,658.32,2026-08-18 00:52:00,0
TX_002792,ACC_0962,ACC_0327,483.72,2026-08-18 00:53:00,0
TX_000559,ACC_0583,ACC_0713,715.63,2026-08-18 01:00:00,0
TX_003950,ACC_0048,ACC_0248,382.74,2026-08-18 01:12:00,0
TX_002785,ACC_0421,ACC_0629,634.28,2026-08-18 01:15:00,0
TX_002423,ACC_0252,ACC_0062,73.43,2026-08-18 01:19:00,0
TX_004351,ACC_0045,ACC_0947,495.96,2026-08-18 01:28:00,0
TX_003961,ACC_0828,ACC_0066,604.84,2026-08-18 01:31:00,0
TX_004648,ACC_0657,ACC_0271,488.26,2026-08-18 01:32:00,0
TX_002897,ACC_0396,ACC_0985,132.89,2026-08-18 01:43:00,0
TX_004697,ACC_0038,ACC_0926,673.43,2026-08-18 01:46:00,0
TX_002549,ACC_0300,ACC_0933,148.43,2026-08-18 01:48:00,0
TX_004582,ACC_0855,ACC_0579,580.58,2026-08-18 01:56:00,0
TX_003936,ACC_0461,ACC_0165,505.93,2026-08-18 01:57:00,0
TX_000748,ACC_0706,ACC_0199,1258.19,2026-08-18 02:02:00,0
TX_002038,ACC_0787,ACC_0304,53.09,2026-08-18 02:08:00,0
TX_001540,ACC_0810,ACC_0565,79.26,2026-08-18 02:13:00,0
TX_002150,ACC_0948,ACC_0454,222.49,2026-08-18 02:15:00,0
TX_003421,ACC_0898,ACC_0271,1357.07,2026-08-18 02:30:00,0
TX_002083,ACC_0191,ACC_0672,703.01,2026-08-18 02:34:00,0
TX_002936,ACC_0660,ACC_0132,87.92,2026-08-18 02:48:00,0
TX_004148,ACC_0598,ACC_0255,52.28,2026-08-18 03:06:00,0
TX_003205,ACC_0860,ACC_0932,692.53,2026-08-18 03:10:00,0
TX_002828,ACC_0935,ACC_0471,214.27,2026-08-18 03:18:00,0
TX_003957,ACC_0533,ACC_0346,50.21,2026-08-18 03:24:00,0
TX_000472,ACC_0328,ACC_0940,183.99,2026-08-18 03:26:00,0
TX_000700,ACC_0055,ACC_0457,833.29,2026-08-18 03:52:00,0
TX_000416,ACC_0255,ACC_0577,114.46,2026-08-18 04:07:00,0
TX_002857,ACC_0591,ACC_0101,149.02,2026-08-18 04:10:00,0
TX_000441,ACC_0774,ACC_0756,504.95,2026-08-18 04:24:00,0
TX_000900,ACC_0745,ACC_0157,725.41,2026-08-18 04:37:00,0
TX_002690,ACC_0683,ACC_0738,111.26,2026-08-18 04:45:00,0
TX_003119,ACC_0023,ACC_0187,414.72,2026-08-18 04:46:00,0
TX_000287,ACC_0701,ACC_0348,493.79,2026-08-18 04:55:00,0
TX_004751,ACC_0109,ACC_0941,79.73,2026-08-18 05:16:00,0
TX_001522,ACC_0487,ACC_0691,551.97,2026-08-18 05:19:00,0
TX_003743,ACC_0080,ACC_0650,529.17,2026-08-18 05:29:00,0
TX_001421,ACC_0495,ACC_0019,346.56,2026-08-18 05:42:00,0
TX_001161,ACC_0503,ACC_0611,163.47,2026-08-18 05:54:00,0
TX_001934,ACC_0795,ACC_0805,71.19,2026-08-18 06:01:00,0
TX_001594,ACC_0454,ACC_0491,84.92,2026-08-18 06:01:00,0
TX_001960,ACC_0451,ACC_0139,264.06,2026-08-18 06:08:00,0
TX_003789,ACC_0645,ACC_0260,242.15,2026-08-18 06:09:00,0
TX_000679,ACC_0602,ACC_0775,953.73,2026-08-18 06:22:00,0
TX_004476,ACC_0724,ACC_0171,583.94,2026-08-18 06:35:00,0
TX_001203,ACC_0722,ACC_0782,825.11,2026-08-18 06:36:00,0
TX_001039,ACC_0902,ACC_0187,73.92,2026-08-18 06:36:00,0
TX_004361,ACC_0679,ACC_0852,1273.88,2026-08-18 06:39:00,0
TX_002999,ACC_0690,ACC_0132,407.59,2026-08-18 06:40:00,0
TX_005280,ACC_0056,ACC_0005,196.2,2026-08-18 06:53:00,1
TX_001094,ACC_0549,ACC_0755,420.6,2026-08-18 06:58:00,0
TX_002180,ACC_0618,ACC_0447,282.71,2026-08-18 07:00:00,0
TX_005281,ACC_0056,ACC_0005,40464.17,2026-08-18 07:03:00,1
TX_002188,ACC_0721,ACC_0419,373.84,2026-08-18 07:24:00,0
TX_000925,ACC_0215,ACC_0325,164.25,2026-08-18 07:34:00,0
TX_000280,ACC_0792,ACC_0013,1072.45,2026-08-18 07:40:00,0
TX_000141,ACC_0233,ACC_0578,899.32,2026-08-18 08:01:00,0
TX_002637,ACC_0400,ACC_0863,135.89,2026-08-18 08:12:00,0
TX_002645,ACC_0550,ACC_0579,230.58,2026-08-18 08:20:00,0
TX_004194,ACC_0768,ACC_0747,959.7,2026-08-18 08:20:00,0
TX_002069,ACC_0991,ACC_0401,366.46,2026-08-18 08:29:00,0
TX_004258,ACC_0655,ACC_0183,772.02,2026-08-18 08:36:00,0
TX_005272,ACC_0406,ACC_0044,178.69,2026-08-18 08:40:00,1
TX_000165,ACC_0001,ACC_0495,94.33,2026-08-18 08:41:00,0
TX_003501,ACC_0434,ACC_0276,494.03,2026-08-18 08:48:00,0
TX_005273,ACC_0406,ACC_0044,28564.78,2026-08-18 08:50:00,1
TX_002506,ACC_0775,ACC_0642,96.02,2026-08-18 08:52:00,0
TX_002054,ACC_0746,ACC_0247,431.01,2026-08-18 08:53:00,0
TX_000483,ACC_0193,ACC_0971,720.78,2026-08-18 09:01:00,0
TX_002029,ACC_0793,ACC_0588,107.14,2026-08-18 09:16:00,0
TX_002606,ACC_0454,ACC_0266,623.04,2026-08-18 09:30:00,0
TX_003351,ACC_0866,ACC_0588,667.24,2026-08-18 09:37:00,0
TX_002505,ACC_0598,ACC_0561,1223.06,2026-08-18 09:41:00,0
TX_000155,ACC_0666,ACC_0504,728.99,2026-08-18 09:47:00,0
TX_002908,ACC_0826,ACC_0013,657.06,2026-08-18 10:00:00,0
TX_001241,ACC_0018,ACC_0372,434.36,2026-08-18 10:07:00,0
TX_004610,ACC_0206,ACC_0253,261.6,2026-08-18 10:26:00,0
TX_002336,ACC_0999,ACC_0841,267.15,2026-08-18 10:29:00,0
TX_000686,ACC_0159,ACC_0736,654.84,2026-08-18 10:38:00,0
TX_000290,ACC_0879,ACC_0954,771.41,2026-08-18 10:40:00,0
TX_004064,ACC_0466,ACC_0844,124.65,2026-08-18 10:55:00,0
TX_001058,ACC_0975,ACC_0870,362.83,2026-08-18 10:55:00,0
TX_004663,ACC_0234,ACC_0243,1374.17,2026-08-18 10:57:00,0
TX_004139,ACC_0096,ACC_0483,734.06,2026-08-18 11:00:00,0
TX_004075,ACC_0963,ACC_0985,623.03,2026-08-18 11:05:00,0
TX_004467,ACC_0290,ACC_0854,355.89,2026-08-18 11:07:00,0
TX_000677,ACC_0226,ACC_0271,127.76,2026-08-18 11:13:00,0
TX_003504,ACC_0841,ACC_0389,632.94,2026-08-18 11:25:00,0
TX_001063,ACC_0773,ACC_0533,448.53,2026-08-18 11:26:00,0
TX_001781,ACC_0875,ACC_0407,284.84,2026-08-18 11:27:00,0
TX_004922,ACC_0810,ACC_0800,861.42,2026-08-18 11:36:00,0
TX_002354,ACC_0186,ACC_0453,446.45,2026-08-18 11:42:00,0
TX_004723,ACC_0846,ACC_0687,1537.31,2026-08-18 11:51:00,0
TX_002451,ACC_0826,ACC_0101,155.82,2026-08-18 11:51:00,0
TX_000098,ACC_0441,ACC_0424,365.62,2026-08-18 11:52:00,0
TX_000083,ACC_0387,ACC_0745,73.35,2026-08-18 11:56:00,0
TX_004385,ACC_0383,ACC_0272,357.14,2026-08-18 12:02:00,0
TX_003294,ACC_0279,ACC_0498,178.11,2026-08-18 12:06:00,0
TX_003303,ACC_0418,ACC_0271,97.36,2026-08-18 12:23:00,0
TX_004983,ACC_0659,ACC_0271,691.73,2026-08-18 12:24:00,0
TX_005032,ACC_0670,ACC_0049,291.49,2026-08-18 12:24:00,1
TX_004632,ACC_0880,ACC_0863,248.27,2026-08-18 12:27:00,0
TX_005033,ACC_0670,ACC_0049,47199.49,2026-08-18 12:34:00,1
TX_005028,ACC_0893,ACC_0018,148.24,2026-08-18 12:46:00,1
TX_001164,ACC_0051,ACC_0706,343.22,2026-08-18 12:53:00,0
TX_005029,ACC_0893,ACC_0018,15011.32,2026-08-18 12:56:00,1
TX_000209,ACC_0437,ACC_0529,586.61,2026-08-18 13:10:00,0
TX_003836,ACC_0614,ACC_0598,180.57,2026-08-18 13:19:00,0
TX_000697,ACC_0788,ACC_0216,279.3,2026-08-18 13:34:00,0
TX_005158,ACC_0165,ACC_0007,187.31,2026-08-18 13:45:00,1
TX_003798,ACC_0060,ACC_0507,421.62,2026-08-18 13:51:00,0
TX_002124,ACC_0863,ACC_0269,64.41,2026-08-18 13:52:00,0
TX_005159,ACC_0165,ACC_0007,36620.49,2026-08-18 13:55:00,1
TX_001701,ACC_0881,ACC_0127,592.52,2026-08-18 13:56:00,0
TX_001842,ACC_0561,ACC_0484,167.77,2026-08-18 14:03:00,0
TX_001981,ACC_0944,ACC_0820,465.74,2026-08-18 14:10:00,0
TX_004896,ACC_0447,ACC_0306,131.23,2026-08-18 14:15:00,0
TX_002681,ACC_0900,ACC_0185,684.77,2026-08-18 14:32:00,0
TX_001546,ACC_0035,ACC_0762,90.88,2026-08-18 14:42:00,0
TX_002907,ACC_0299,ACC_0123,766.61,2026-08-18 14:46:00,0
TX_004901,ACC_0455,ACC_0864,482.44,2026-08-18 14:54:00,0
TX_002926,ACC_0099,ACC_0157,415.26,2026-08-18 14:55:00,0
TX_003914,ACC_0387,ACC_0614,722.71,2026-08-18 15:29:00,0
TX_001956,ACC_0045,ACC_0866,160.34,2026-08-18 15:29:00,0
TX_000051,ACC_0268,ACC_0191,895.23,2026-08-18 15:49:00,0
TX_004248,ACC_0292,ACC_0051,271.92,2026-08-18 15:57:00,0
TX_003266,ACC_0903,ACC_0429,120.06,2026-08-18 16:07:00,0
TX_001864,ACC_0188,ACC_0363,80.35,2026-08-18 16:18:00,0
TX_000644,ACC_0110,ACC_0895,163.34,2026-08-18 16:24:00,0
TX_002593,ACC_0737,ACC_0434,79.38,2026-08-18 16:27:00,0
TX_002660,ACC_0909,ACC_0885,865.42,2026-08-18 16:38:00,0
TX_000516,ACC_0534,ACC_0755,927.78,2026-08-18 16:45:00,0
TX_002327,ACC_0458,ACC_0385,581.67,2026-08-18 16:49:00,0
TX_004116,ACC_0314,ACC_0589,852.21,2026-08-18 16:52:00,0
TX_003177,ACC_0035,ACC_0784,94.05,2026-08-18 16:56:00,0
TX_003292,ACC_0911,ACC_0220,929.4,2026-08-18 17:02:00,0
TX_003630,ACC_0909,ACC_0988,204.72,2026-08-18 17:03:00,0
TX_003379,ACC_0367,ACC_0712,540.05,2026-08-18 17:06:00,0
TX_003567,ACC_0246,ACC_0027,112.76,2026-08-18 17:17:00,0
TX_004114,ACC_0187,ACC_0151,753.69,2026-08-18 17:20:00,0
TX_003448,ACC_0211,ACC_0401,184.95,2026-08-18 17:31:00,0
TX_004504,ACC_0732,ACC_0969,147.33,2026-08-18 17:35:00,0
TX_004990,ACC_0945,ACC_0137,1067.27,2026-08-18 17:36:00,0
TX_001923,ACC_0315,ACC_0868,163.14,2026-08-18 17:41:00,0
TX_002470,ACC_0869,ACC_0310,1001.02,2026-08-18 17:45:00,0
TX_000631,ACC_0522,ACC_0714,563.47,2026-08-18 17:55:00,0
TX_002008,ACC_0575,ACC_0422,97.54,2026-08-18 18:14:00,0
TX_003317,ACC_0675,ACC_0962,524.55,2026-08-18 18:18:00,0
TX_002808,ACC_0350,ACC_0361,782.89,2026-08-18 18:24:00,0
TX_000200,ACC_0365,ACC_0508,266.46,2026-08-18 18:32:00,0
TX_001033,ACC_0247,ACC_0675,180.76,2026-08-18 19:02:00,0
TX_003646,ACC_0001,ACC_0813,496.29,2026-08-18 19:04:00,0
TX_004255,ACC_0253,ACC_0276,186.69,2026-08-18 19:10:00,0
TX_004596,ACC_0887,ACC_0278,50.47,2026-08-18 19:27:00,0
TX_004278,ACC_0880,ACC_0451,62.76,2026-08-18 19:37:00,0
TX_002425,ACC_0919,ACC_0155,106.46,2026-08-18 19:58:00,0
TX_000596,ACC_0594,ACC_0591,673.34,2026-08-18 20:02:00,0
TX_004771,ACC_0890,ACC_0627,547.23,2026-08-18 20:11:00,0
TX_000704,ACC_0421,ACC_0937,2755.98,2026-08-18 20:31:00,0
TX_002337,ACC_0118,ACC_0195,324.74,2026-08-18 20:33:00,0
TX_004733,ACC_0603,ACC_0029,209.98,2026-08-18 21:18:00,0
TX_003742,ACC_0221,ACC_0193,1414.15,2026-08-18 21:25:00,0
TX_004571,ACC_0222,ACC_0920,1672.56,2026-08-18 21:28:00,0
TX_005024,ACC_0860,ACC_0008,148.02,2026-08-18 21:45:00,1
TX_005025,ACC_0860,ACC_0008,34054.8,2026-08-18 21:55:00,1
TX_002447,ACC_0974,ACC_0809,155.87,2026-08-18 21:55:00,0
TX_001232,ACC_0633,ACC_0114,72.14,2026-08-18 22:04:00,0
TX_002044,ACC_0745,ACC_0459,95.38,2026-08-18 22:15:00,0
TX_000922,ACC_0785,ACC_0254,346.49,2026-08-18 22:18:00,0
TX_003823,ACC_0727,ACC_0700,375.87,2026-08-18 22:28:00,0
TX_002611,ACC_0454,ACC_0778,185.62,2026-08-18 22:33:00,0
TX_000820,ACC_0569,ACC_0692,102.29,2026-08-18 22:46:00,0
TX_004236,ACC_0573,ACC_0412,50.96,2026-08-18 22:51:00,0
TX_001213,ACC_0303,ACC_0796,1076.7,2026-08-18 22:54:00,0
TX_005000,ACC_0713,ACC_0038,296.32,2026-08-18 22:54:00,1
TX_003087,ACC_0949,ACC_0717,659.45,2026-08-18 22:58:00,0
TX_005001,ACC_0713,ACC_0038,27437.09,2026-08-18 23:04:00,1
TX_003430,ACC_0100,ACC_0354,144.24,2026-08-18 23:16:00,0
TX_000254,ACC_0762,ACC_0014,320.53,2026-08-18 23:22:00,0
TX_001715,ACC_0278,ACC_0679,137.39,2026-08-18 23:28:00,0
TX_004852,ACC_0717,ACC_0045,102.96,2026-08-18 23:38:00,0
TX_001390,ACC_0731,ACC_0782,271.56,2026-08-19 00:04:00,0
TX_000050,ACC_0325,ACC_0305,2399.94,2026-08-19 00:08:00,0
TX_002086,ACC_0266,ACC_0826,891.52,2026-08-19 00:09:00,0
TX_004945,ACC_0936,ACC_0809,1068.78,2026-08-19 00:16:00,0
TX_001675,ACC_0168,ACC_0646,449.82,2026-08-19 00:17:00,0
TX_003579,ACC_0556,ACC_0272,745.05,2026-08-19 00:39:00,0
TX_000544,ACC_0493,ACC_0105,58.79,2026-08-19 00:53:00,0
TX_000106,ACC_0738,ACC_0913,505.15,2026-08-19 00:55:00,0
TX_000432,ACC_0168,ACC_0270,327.37,2026-08-19 00:56:00,0
TX_003223,ACC_0048,ACC_0819,330.34,2026-08-19 00:58:00,0
TX_001586,ACC_0176,ACC_0370,1060.95,2026-08-19 01:29:00,0
TX_003220,ACC_0131,ACC_0414,56.17,2026-08-19 01:35:00,0
TX_004097,ACC_0503,ACC_0566,128.66,2026-08-19 01:54:00,0
TX_001041,ACC_0964,ACC_0395,300.0,2026-08-19 01:57:00,0
TX_000366,ACC_0748,ACC_0529,240.4,2026-08-19 01:57:00,0
TX_004816,ACC_0144,ACC_0036,155.97,2026-08-19 02:11:00,0
TX_000763,ACC_0944,ACC_0685,552.31,2026-08-19 02:17:00,0
TX_000722,ACC_0412,ACC_0325,1030.41,2026-08-19 02:18:00,0
TX_005100,ACC_0774,ACC_0023,177.62,2026-08-19 02:31:00,1
TX_005101,ACC_0774,ACC_0023,36825.88,2026-08-19 02:41:00,1
TX_000005,ACC_0320,ACC_0707,247.47,2026-08-19 02:41:00,0
TX_003977,ACC_0571,ACC_0587,128.35,2026-08-19 02:42:00,0
TX_004373,ACC_0926,ACC_0183,747.65,2026-08-19 02:43:00,0
TX_001533,ACC_0477,ACC_0675,1092.65,2026-08-19 02:51:00,0
TX_000774,ACC_0292,ACC_0390,744.72,2026-08-19 02:52:00,0
TX_002977,ACC_0997,ACC_0489,1919.27,2026-08-19 02:53:00,0
TX_000618,ACC_0350,ACC_0738,64.16,2026-08-19 02:58:00,0
TX_000484,ACC_0234,ACC_0323,335.55,2026-08-19 03:07:00,0
TX_002413,ACC_0083,ACC_0522,413.04,2026-08-19 03:25:00,0
TX_001609,ACC_0585,ACC_0855,408.68,2026-08-19 03:32:00,0
TX_002973,ACC_0432,ACC_0250,957.12,2026-08-19 03:49:00,0
TX_003359,ACC_0421,ACC_0307,470.65,2026-08-19 03:52:00,0
TX_002221,ACC_0197,ACC_0995,222.14,2026-08-19 04:04:00,0
TX_004522,ACC_0165,ACC_0111,399.73,2026-08-19 04:04:00,0
TX_000023,ACC_0977,ACC_0592,245.9,2026-08-19 04:05:00,0
TX_003311,ACC_0798,ACC_0931,709.59,2026-08-19 04:09:00,0
TX_004789,ACC_0735,ACC_0523,84.26,2026-08-19 04:30:00,0
TX_002965,ACC_0085,ACC_0238,217.18,2026-08-19 04:38:00,0
TX_004827,ACC_0647,ACC_0097,101.1,2026-08-19 04:51:00,0
TX_005278,ACC_0908,ACC_0042,161.7,2026-08-19 04:53:00,1
TX_004832,ACC_0318,ACC_0150,988.35,2026-08-19 04:53:00,0
TX_005279,ACC_0908,ACC_0042,46105.92,2026-08-19 05:03:00,1
TX_002232,ACC_0970,ACC_0636,68.8,2026-08-19 05:07:00,0
TX_004230,ACC_0382,ACC_0340,167.9,2026-08-19 05:18:00,0
TX_002684,ACC_0478,ACC_0530,182.98,2026-08-19 05:24:00,0
TX_001049,ACC_0847,ACC_0376,744.97,2026-08-19 05:27:00,0
TX_004973,ACC_0001,ACC_0647,127.71,2026-08-19 05:28:00,0
TX_002003,ACC_0876,ACC_0993,1037.06,2026-08-19 05:30:00,0
TX_003803,ACC_0279,ACC_0963,90.8,2026-08-19 05:35:00,0
TX_000438,ACC_0793,ACC_0189,466.48,2026-08-19 05:46:00,0
TX_002929,ACC_0563,ACC_0435,728.62,2026-08-19 05:47:00,0
TX_000449,ACC_0737,ACC_0736,908.01,2026-08-19 05:47:00,0
TX_000455,ACC_0935,ACC_0280,378.38,2026-08-19 06:27:00,0
TX_003771,ACC_0591,ACC_0345,1307.67,2026-08-19 06:31:00,0
TX_002450,ACC_0550,ACC_0318,291.9,2026-08-19 06:52:00,0
TX_003022,ACC_0523,ACC_0306,395.61,2026-08-19 06:55:00,0
TX_005290,ACC_0851,ACC_0005,103.59,2026-08-19 06:55:00,1
TX_005291,ACC_0851,ACC_0005,41958.58,2026-08-19 07:05:00,1
TX_003613,ACC_0748,ACC_0120,135.48,2026-08-19 07:16:00,0
TX_002565,ACC_0278,ACC_0079,177.37,2026-08-19 07:18:00,0
TX_000473,ACC_0940,ACC_0325,643.25,2026-08-19 07:23:00,0
TX_002526,ACC_0867,ACC_0156,1489.18,2026-08-19 07:35:00,0
TX_003733,ACC_0654,ACC_0734,649.11,2026-08-19 07:36:00,0
TX_000103,ACC_0307,ACC_0577,1492.44,2026-08-19 07:37:00,0
TX_000506,ACC_0801,ACC_0541,2692.45,2026-08-19 07:46:00,0
TX_004765,ACC_0094,ACC_0653,455.42,2026-08-19 07:55:00,0
TX_004638,ACC_0238,ACC_0766,420.5,2026-08-19 08:01:00,0
TX_001592,ACC_0551,ACC_0994,1016.64,2026-08-19 08:21:00,0
TX_001907,ACC_0886,ACC_0761,1547.57,2026-08-19 08:35:00,0
TX_003985,ACC_0531,ACC_0064,287.12,2026-08-19 08:45:00,0
TX_001755,ACC_0636,ACC_0939,741.75,2026-08-19 08:55:00,0
TX_001798,ACC_0848,ACC_0266,591.59,2026-08-19 09:01:00,0
TX_002830,ACC_0947,ACC_0609,169.38,2026-08-19 09:03:00,0
TX_003436,ACC_0329,ACC_0604,434.24,2026-08-19 09:35:00,0
TX_003756,ACC_0435,ACC_0981,83.3,2026-08-19 09:38:00,0
TX_002077,ACC_0930,ACC_0153,436.18,2026-08-19 09:53:00,0
TX_000166,ACC_0656,ACC_0069,455.17,2026-08-19 09:57:00,0
TX_000296,ACC_0516,ACC_0466,1567.5,2026-08-19 10:02:00,0
TX_000017,ACC_0628,ACC_0945,315.48,2026-08-19 10:06:00,0
TX_002649,ACC_0099,ACC_0167,567.16,2026-08-19 10:26:00,0
TX_001595,ACC_0820,ACC_0825,284.07,2026-08-19 10:35:00,0
TX_004747,ACC_0917,ACC_0706,358.88,2026-08-19 10:51:00,0
TX_003561,ACC_0531,ACC_0224,122.74,2026-08-19 10:53:00,0
TX_001774,ACC_0978,ACC_0990,1138.81,2026-08-19 10:57:00,0
TX_000228,ACC_0982,ACC_0960,829.86,2026-08-19 11:01:00,0
TX_004907,ACC_0210,ACC_0979,678.06,2026-08-19 11:04:00,0
TX_005212,ACC_0206,ACC_0037,193.88,2026-08-19 11:05:00,1
TX_002399,ACC_0741,ACC_0275,1600.59,2026-08-19 11:07:00,0
TX_000638,ACC_0201,ACC_0144,395.51,2026-08-19 11:13:00,0
TX_005213,ACC_0206,ACC_0037,44890.29,2026-08-19 11:15:00,1
TX_000295,ACC_0540,ACC_0676,1258.31,2026-08-19 11:18:00,0
TX_004263,ACC_0989,ACC_0533,707.62,2026-08-19 11:20:00,0
TX_002244,ACC_0503,ACC_0248,480.87,2026-08-19 11:20:00,0
TX_002257,ACC_0701,ACC_0668,118.39,2026-08-19 11:20:00,0
TX_003636,ACC_0229,ACC_0935,221.43,2026-08-19 11:33:00,0
TX_002218,ACC_0063,ACC_0987,2273.31,2026-08-19 11:33:00,0
TX_003088,ACC_0710,ACC_0041,85.38,2026-08-19 11:36:00,0
TX_001959,ACC_0397,ACC_0877,1402.53,2026-08-19 11:39:00,0
TX_002762,ACC_0041,ACC_0977,59.49,2026-08-19 11:59:00,0
TX_003193,ACC_0539,ACC_0941,310.03,2026-08-19 12:16:00,0
TX_000664,ACC_0534,ACC_0474,288.93,2026-08-19 12:28:00,0
TX_000489,ACC_0641,ACC_0063,260.75,2026-08-19 12:28:00,0
TX_002613,ACC_0414,ACC_0597,1163.52,2026-08-19 12:29:00,0
TX_001332,ACC_0420,ACC_0596,901.82,2026-08-19 12:30:00,0
TX_005104,ACC_0943,ACC_0049,164.91,2026-08-19 12:39:00,1
TX_005105,ACC_0943,ACC_0049,43968.79,2026-08-19 12:49:00,1
TX_000785,ACC_0743,ACC_0112,61.27,2026-08-19 12:52:00,0
TX_003844,ACC_0578,ACC_0800,56.2,2026-08-19 13:04:00,0
TX_003121,ACC_0874,ACC_0707,58.33,2026-08-19 13:08:00,0
TX_000257,ACC_0577,ACC_0146,167.7,2026-08-19 13:12:00,0
TX_003566,ACC_0908,ACC_0746,966.93,2026-08-19 13:12:00,0
TX_000601,ACC_0017,ACC_0206,524.31,2026-08-19 13:16:00,0
TX_003493,ACC_0699,ACC_0402,196.26,2026-08-19 13:23:00,0
TX_002855,ACC_0136,ACC_0333,634.06,2026-08-19 13:34:00,0
TX_004257,ACC_0684,ACC_0955,273.13,2026-08-19 13:38:00,0
TX_002721,ACC_0398,ACC_0808,53.08,2026-08-19 13:42:00,0
TX_003246,ACC_0903,ACC_0141,759.74,2026-08-19 13:57:00,0
TX_002522,ACC_0230,ACC_0340,84.09,2026-08-19 14:17:00,0
TX_002353,ACC_0866,ACC_0619,758.08,2026-08-19 14:27:00,0
TX_001172,ACC_0841,ACC_0417,329.13,2026-08-19 14:38:00,0
TX_004399,ACC_0664,ACC_0894,171.73,2026-08-19 14:43:00,0
TX_005064,ACC_0217,ACC_0008,137.52,2026-08-19 15:11:00,1
TX_004149,ACC_0576,ACC_0483,988.75,2026-08-19 15:14:00,0
TX_005065,ACC_0217,ACC_0008,26250.25,2026-08-19 15:21:00,1
TX_002040,ACC_0199,ACC_0307,822.16,2026-08-19 15:35:00,0
TX_000540,ACC_0966,ACC_0330,229.57,2026-08-19 15:39:00,0
TX_000239,ACC_0386,ACC_0455,393.02,2026-08-19 15:50:00,0
TX_001424,ACC_0035,ACC_0037,110.6,2026-08-19 15:59:00,0
TX_001624,ACC_0062,ACC_0505,2700.34,2026-08-19 16:09:00,0
TX_001908,ACC_0173,ACC_0242,84.28,2026-08-19 16:17:00,0
TX_000419,ACC_0995,ACC_0366,196.43,2026-08-19 16:19:00,0
TX_005176,ACC_0144,ACC_0026,250.07,2026-08-19 16:20:00,1
TX_002631,ACC_0727,ACC_0910,225.19,2026-08-19 16:22:00,0
TX_005177,ACC_0144,ACC_0026,35422.5,2026-08-19 16:30:00,1
TX_000641,ACC_0753,ACC_0545,797.17,2026-08-19 16:33:00,0
TX_001384,ACC_0052,ACC_0898,85.57,2026-08-19 16:58:00,0
TX_002837,ACC_0499,ACC_0151,380.45,2026-08-19 17:00:00,0
TX_001705,ACC_0776,ACC_0496,864.75,2026-08-19 17:11:00,0
TX_001723,ACC_0051,ACC_0059,88.73,2026-08-19 17:25:00,0
TX_004629,ACC_0382,ACC_0471,758.87,2026-08-19 18:01:00,0
TX_002094,ACC_0096,ACC_0704,935.82,2026-08-19 18:10:00,0
TX_005156,ACC_0103,ACC_0004,107.99,2026-08-19 19:05:00,1
TX_005157,ACC_0103,ACC_0004,29781.83,2026-08-19 19:15:00,1
TX_003737,ACC_0781,ACC_0962,489.29,2026-08-19 19:42:00,0
TX_004087,ACC_0723,ACC_0761,562.57,2026-08-19 19:47:00,0
TX_002310,ACC_0819,ACC_0153,106.3,2026-08-19 19:51:00,0
TX_003670,ACC_0375,ACC_0459,385.91,2026-08-19 20:17:00,0
TX_002557,ACC_0437,ACC_0810,211.29,2026-08-19 20:20:00,0
TX_000971,ACC_0762,ACC_0724,274.11,2026-08-19 20:31:00,0
TX_003165,ACC_0255,ACC_0549,359.0,2026-08-19 20:45:00,0
TX_003102,ACC_0314,ACC_0193,292.94,2026-08-19 20:51:00,0
TX_003676,ACC_0975,ACC_0777,210.61,2026-08-19 20:55:00,0
TX_000676,ACC_0941,ACC_0912,248.88,2026-08-19 21:14:00,0
TX_004955,ACC_0609,ACC_0594,151.44,2026-08-19 21:23:00,0
TX_002135,ACC_0503,ACC_0520,748.25,2026-08-19 21:25:00,0
TX_004783,ACC_0648,ACC_0270,461.21,2026-08-19 22:02:00,0
TX_004549,ACC_0933,ACC_0540,351.1,2026-08-19 22:16:00,0
TX_001520,ACC_0346,ACC_0414,1376.21,2026-08-19 22:19:00,0
TX_000167,ACC_0286,ACC_0951,1321.39,2026-08-19 22:28:00,0
TX_000475,ACC_0441,ACC_0008,124.87,2026-08-19 22:40:00,0
TX_001165,ACC_0271,ACC_0723,1189.7,2026-08-19 22:40:00,0
TX_002800,ACC_0380,ACC_0826,201.92,2026-08-19 22:42:00,0
TX_000759,ACC_0460,ACC_0360,857.63,2026-08-19 22:44:00,0
TX_004532,ACC_0589,ACC_0100,808.71,2026-08-19 22:45:00,0
TX_003691,ACC_0861,ACC_0238,471.68,2026-08-19 22:49:00,0
TX_002960,ACC_0843,ACC_0221,283.07,2026-08-19 22:57:00,0
TX_002092,ACC_0840,ACC_0620,525.33,2026-08-19 23:07:00,0
TX_000734,ACC_0983,ACC_0776,417.72,2026-08-19 23:08:00,0
TX_000260,ACC_0299,ACC_0372,650.04,2026-08-19 23:10:00,0
TX_005270,ACC_0761,ACC_0000,124.25,2026-08-19 23:12:00,1
