target_emb_0,target_emb_1,target_emb_2,target_emb_3,target_emb_4,target_emb_5,target_emb_6,target_emb_7,target_emb_8,target_emb_9,target_emb_10,target_emb_11,target_emb_12,target_emb_13,target_emb_14,target_emb_15,account_id
-0.71407694,7.601287,5.1113963,-1.7494496,5.3420186,-1.3803445,7.0816674,-2.418072,-3.2988753,-1.2731098,4.8952303,8.317712,-0.014087433,-1.3982414,5.8384194,-1.0353895,ACC_0605
-0.72086525,7.0978436,4.9335737,-1.5837307,4.9611444,-1.2376517,6.623474,-2.3457441,-3.0314848,-1.2132032,4.598826,7.8338304,-0.014190685,-1.3779318,5.676873,-0.92210925,ACC_0606
-0.89559066,6.947203,5.005962,-1.8321791,4.732251,-1.3434333,6.4994216,-1.9950231,-3.0769439,-0.99665004,4.479725,7.7128463,-0.0131740505,-1.3039379,5.5221696,-1.0983002,ACC_0607
-0.6166251,7.823109,5.3386025,-1.780597,5.5474305,-1.3207892,7.001469,-2.622571,-3.3130562,-1.330422,5.032463,8.534209,-0.01569283,-1.4514401,6.0497727,-0.9754349,ACC_0608
-0.6967381,7.0417027,4.9906335,-1.5309297,4.9148436,-1.2047883,6.4341397,-2.401693,-2.9644775,-1.2261921,4.5219445,7.7734103,-0.014750613,-1.3761566,5.692301,-0.8466516,ACC_0609
-0.7426675,7.7751026,5.2390957,-1.8349475,5.4868536,-1.4049877,7.1101894,-2.5289345,-3.317718,-1.2994298,4.952377,8.494879,-0.014236876,-1.4014215,5.950597,-1.0136155,ACC_0610
-0.8581103,7.2874756,5.2400017,-1.9118071,4.9533606,-1.4806923,6.8119216,-1.9957367,-3.3202472,-1.0246978,4.739476,8.114705,-0.013431539,-1.3156074,5.6079097,-1.2384999,ACC_0611
-0.58169454,7.6832643,5.2229347,-1.7083545,5.422082,-1.3132879,6.929483,-2.5228434,-3.3062038,-1.3115185,4.951806,8.383665,-0.01533881,-1.4288856,5.918234,-0.9827137,ACC_0612
-0.7050402,7.447643,5.0770254,-1.7048837,5.268298,-1.2855672,6.8685884,-2.4827132,-3.151685,-1.2682846,4.801345,8.147009,-0.014731815,-1.4173173,5.861502,-0.9492283,ACC_0613
-1.028534,6.9629254,4.904079,-1.9369775,4.785706,-1.3970673,6.7152705,-1.9573703,-3.05437,-0.96903473,4.5128827,7.70822,-0.012333974,-1.3007116,5.518046,-1.1575255,ACC_0614
-0.6746918,7.2274723,4.9908304,-1.5900006,5.0792694,-1.233058,6.583653,-2.4540954,-3.0495543,-1.2575368,4.611488,7.908075,-0.014753478,-1.3852805,5.748237,-0.86449623,ACC_0615
-0.9413538,6.7781787,5.0060616,-1.7655424,4.5913105,-1.328041,6.238044,-2.0307214,-2.9503212,-0.9948775,4.27012,7.54108,-0.013067935,-1.2657479,5.4777703,-0.97433853,ACC_0616
-1.0024604,6.817597,5.0122805,-1.8580724,4.6260695,-1.3982464,6.5393105,-1.9210651,-3.0518618,-0.94687283,4.440911,7.676584,-0.012470121,-1.283083,5.466789,-1.1555092,ACC_0617
-0.7465037,7.77755,5.153077,-1.8600804,5.5054784,-1.4094626,7.212358,-2.4901154,-3.347752,-1.2841476,4.9985647,8.4857025,-0.013952535,-1.4028544,5.920797,-1.0686239,ACC_0618
-0.66360885,7.6113486,5.2632747,-1.7394793,5.3783274,-1.3697575,6.973041,-2.4964862,-3.3052073,-1.2766116,4.946935,8.394188,-0.01493124,-1.418113,5.9029546,-1.0307515,ACC_0619
-1.0043608,7.1200247,5.0457797,-1.9573964,4.887686,-1.4976016,6.8072042,-1.9669462,-3.1820736,-0.9838313,4.608011,7.894272,-0.01250721,-1.2873654,5.533349,-1.2134778,ACC_0620
-0.66221344,7.1627707,5.0160484,-1.6012931,5.0454235,-1.2243091,6.564057,-2.4168506,-3.0534878,-1.2261541,4.6573052,7.916327,-0.014714853,-1.3925774,5.7264967,-0.91702485,ACC_0621
-0.9209825,6.9340024,4.9451504,-1.8682758,4.744582,-1.2897273,6.5176854,-2.016627,-3.0203958,-0.9890206,4.49476,7.678642,-0.013205939,-1.322908,5.560744,-1.0957901,ACC_0622
-0.8696786,7.599357,5.4096217,-2.0208962,5.216654,-1.5176674,7.01039,-2.1461408,-3.4079185,-1.0775037,4.904762,8.407915,-0.01396961,-1.3547741,5.811909,-1.2405366,ACC_0623
-0.71990323,7.3514085,5.051321,-1.6742579,5.1656528,-1.2780199,6.7393785,-2.4556863,-3.114725,-1.2531984,4.708646,8.068397,-0.014365796,-1.3857619,5.797277,-0.92333186,ACC_0624
-0.7657273,7.957718,5.28266,-1.8934296,5.644401,-1.5000728,7.396771,-2.523814,-3.4399338,-1.3141549,5.09507,8.655493,-0.014242075,-1.4210019,6.003958,-1.0919621,ACC_0625
-0.66498005,7.096846,4.915169,-1.5943613,4.9934726,-1.1587465,6.480866,-2.4153235,-2.9837096,-1.2202712,4.596149,7.813001,-0.014517337,-1.3865241,5.7049575,-0.87688315,ACC_0626
-0.57421774,7.689117,5.214893,-1.707892,5.4518156,-1.3481029,6.987771,-2.5277119,-3.3554485,-1.3100054,4.973658,8.399909,-0.015337156,-1.4289367,5.9068303,-1.012779,ACC_0627
-0.89327556,7.4562573,5.2596483,-2.031886,5.138937,-1.4879247,6.9784236,-2.0828352,-3.3503978,-1.0371375,4.8590884,8.265615,-0.013401775,-1.3410662,5.721598,-1.2658744,ACC_0628
-0.8803355,6.85471,5.0806804,-1.7797035,4.6548667,-1.3108133,6.3125367,-2.0319629,-3.0134716,-0.9906642,4.43319,7.6557145,-0.013800753,-1.309612,5.536306,-1.0640485,ACC_0629
-0.6931429,7.1226377,5.0860586,-1.5704341,4.9586678,-1.2698631,6.539903,-2.3682764,-3.067616,-1.2154689,4.6163297,7.9293146,-0.014519581,-1.3685508,5.687967,-0.92944884,ACC_0630
-0.827369,7.0769973,5.20627,-1.7965441,4.821265,-1.3609203,6.405166,-2.1136127,-3.112657,-1.0447569,4.514107,7.8423834,-0.014369884,-1.3202596,5.619921,-1.0514477,ACC_0631
-0.9947864,6.884944,5.025196,-1.8709656,4.724642,-1.3050469,6.406796,-2.091675,-2.9297328,-0.9914936,4.414169,7.6403,-0.0134627875,-1.321341,5.6127853,-1.030198,ACC_0632
-1.0215393,6.9381876,4.8813787,-1.8895216,4.7321806,-1.3759433,6.6173997,-1.9566166,-3.0093644,-0.98281145,4.4319444,7.6323657,-0.012412799,-1.2853225,5.499304,-1.0935283,ACC_0633
-0.6947527,7.604279,5.142953,-1.7560515,5.3754754,-1.3567092,6.9625764,-2.4940486,-3.2645922,-1.2828246,4.871696,8.315075,-0.014366601,-1.3986619,5.8688855,-0.9893073,ACC_0634
-0.7174348,7.5344443,5.058472,-1.7396386,5.3069315,-1.3674928,7.0138545,-2.4162223,-3.2709994,-1.2626641,4.849076,8.245837,-0.013899588,-1.3879341,5.804153,-1.0199838,ACC_0635
-0.71071583,7.689184,5.177114,-1.8002309,5.4480667,-1.331751,7.0784163,-2.5288355,-3.2639194,-1.2911144,4.9599395,8.396095,-0.014688354,-1.43214,5.963863,-1.0052379,ACC_0636
0.15056539,2.2190382,0.3814335,-0.233176,1.9227092,0.35835955,1.9649508,-1.5122992,-1.0152066,-0.5257263,2.1841621,1.5787761,-0.0036193049,-0.8114817,1.643048,0.13291396,ACC_0637
-0.86408067,7.060875,5.097203,-1.8507779,4.836363,-1.2964405,6.4772997,-2.1143358,-3.061153,-1.0271274,4.554746,7.8016844,-0.014189538,-1.3437515,5.6556807,-1.0722938,ACC_0638
-0.7345762,7.870508,5.2000756,-1.8811241,5.559255,-1.4096543,7.335774,-2.462016,-3.409067,-1.2829248,5.102939,8.577035,-0.01403496,-1.4268283,5.9686623,-1.0966414,ACC_0639
-0.63486534,7.6443534,5.2377567,-1.7325962,5.422664,-1.3086272,6.8950562,-2.5684373,-3.2429023,-1.3051147,4.919426,8.353378,-0.015379805,-1.4343327,5.9550633,-0.95545316,ACC_0640
-0.76481116,7.482409,5.100769,-1.7395495,5.3031282,-1.3400142,6.918649,-2.5011425,-3.1560135,-1.2715877,4.7824464,8.179453,-0.014444396,-1.4058301,5.8739576,-0.94497645,ACC_0641
-0.70796657,7.715841,5.259394,-1.7876952,5.4154034,-1.4496189,7.1839795,-2.4258153,-3.4050026,-1.2740859,5.0013337,8.5096,-0.014182635,-1.3984041,5.875313,-1.1047254,ACC_0642
-0.92385,7.351591,5.2445364,-1.9836904,5.053868,-1.4546739,6.8473277,-2.1141996,-3.254492,-1.0435262,4.734797,8.141361,-0.013555203,-1.3381138,5.7270894,-1.1804821,ACC_0643
-0.8290639,7.5743055,4.9483976,-1.8466889,5.39636,-1.3051962,7.1265125,-2.4787445,-3.1629567,-1.2577552,4.85767,8.195092,-0.013585503,-1.4208156,5.913922,-0.9640435,ACC_0644
-0.71221685,7.2169404,4.9662614,-1.6227437,5.0902896,-1.2422076,6.665458,-2.4375858,-3.0471835,-1.2427535,4.641046,7.91054,-0.014541069,-1.3941116,5.75707,-0.8958836,ACC_0645
-0.9551081,7.493418,5.3070903,-2.0414734,5.117055,-1.5896097,6.91036,-2.0311058,-3.3350208,-1.0339258,4.7855544,8.272055,-0.012849849,-1.2728686,5.6308293,-1.2444322,ACC_0646
-0.89607966,6.9588227,4.9104195,-1.8441606,4.8261766,-1.1936798,6.3633385,-2.1936963,-2.8900814,-1.0398024,4.4280267,7.5713663,-0.014366787,-1.3614697,5.683458,-0.9529052,ACC_0647
-0.61713505,7.689899,5.159877,-1.7657185,5.447962,-1.2486087,6.9482512,-2.5562372,-3.2397346,-1.3056554,4.96415,8.366593,-0.015220974,-1.4438516,5.96973,-0.9667655,ACC_0648
-0.685279,7.310263,5.100813,-1.6487312,5.114028,-1.3104149,6.755861,-2.377995,-3.1766906,-1.2304574,4.7539344,8.102332,-0.014320394,-1.3815289,5.7392955,-0.9938816,ACC_0649
-0.6705953,7.6320944,5.203366,-1.740714,5.3926334,-1.3461708,6.9910502,-2.5045044,-3.2741995,-1.2909994,4.9221544,8.354392,-0.014901757,-1.4224424,5.913729,-0.99769485,ACC_0650
-0.61422205,7.4927382,5.0829234,-1.6553171,5.2623777,-1.2577807,6.788196,-2.4703407,-3.194508,-1.2879753,4.808478,8.165283,-0.014931505,-1.4086745,5.834484,-0.93103886,ACC_0651
-0.66003054,7.0161567,4.8904333,-1.5400339,4.9426365,-1.1671845,6.42271,-2.4086022,-2.9574785,-1.2215626,4.5318127,7.7159886,-0.014692938,-1.384245,5.670864,-0.849682,ACC_0652
-0.7215946,7.554173,5.0491357,-1.7561107,5.358778,-1.2794114,6.966968,-2.5143597,-3.1641574,-1.2847651,4.8459306,8.20525,-0.014588826,-1.4271667,5.914033,-0.94474745,ACC_0653
-0.63996714,7.600864,5.2108994,-1.7394701,5.3630257,-1.315592,6.94198,-2.4838006,-3.2687743,-1.2779664,4.94013,8.356325,-0.014949163,-1.4239513,5.8960223,-1.0157932,ACC_0654
-0.5864558,7.936677,5.383446,-1.8018479,5.5685163,-1.3964171,7.15844,-2.5196834,-3.4672813,-1.3245032,5.127664,8.698172,-0.015077326,-1.426725,5.9868007,-1.079927,ACC_0655
-0.9798831,7.0595803,4.9485793,-1.9645025,4.8667607,-1.284667,6.6321783,-2.0892744,-3.0125408,-1.0017861,4.5475726,7.7765946,-0.012991672,-1.3342098,5.658419,-1.0836636,ACC_0656
-0.9314045,7.269948,5.1080556,-2.0128083,5.007756,-1.3470738,6.792271,-2.1096845,-3.1687315,-1.0198057,4.7196655,8.042185,-0.013266276,-1.3456662,5.7240987,-1.1679933,ACC_0657
-0.73164004,7.758906,5.1090684,-1.8255281,5.4979315,-1.4267131,7.2308927,-2.45834,-3.3615894,-1.2870353,4.9870048,8.428691,-0.013969363,-1.4045781,5.8869767,-1.065347,ACC_0658
-0.64120924,7.4508038,5.0638986,-1.6563356,5.2619567,-1.2839705,6.8284802,-2.4695091,-3.1897779,-1.2796496,4.7985463,8.129789,-0.014915012,-1.4133983,5.8270183,-0.9437771,ACC_0659
-0.81981707,7.042102,5.16133,-1.7825196,4.76435,-1.3901238,6.5218835,-1.996948,-3.1812115,-1.0181087,4.563947,7.8459835,-0.013964708,-1.31607,5.5450664,-1.1420875,ACC_0660
-0.71280557,7.5111833,5.1067767,-1.7167252,5.3082995,-1.2747425,6.8130407,-2.542983,-3.124554,-1.2918938,4.771904,8.1717205,-0.014834897,-1.4121239,5.90522,-0.8915578,ACC_0661
-0.57764846,7.6066537,5.238935,-1.6635628,5.3340063,-1.3446177,6.890445,-2.464925,-3.327291,-1.2958494,4.9131117,8.351339,-0.015177198,-1.4086586,5.8489814,-1.0049893,ACC_0662
-0.8288475,7.3872714,5.3969736,-1.9363997,5.0379553,-1.4717985,6.7311234,-2.1076932,-3.3365493,-1.0481185,4.781027,8.251331,-0.01397326,-1.3262681,5.7080626,-1.2026929,ACC_0663
-0.7434442,7.3951435,5.0134583,-1.7140754,5.194846,-1.2475344,6.7151294,-2.486349,-3.0745668,-1.2622358,4.6850743,8.06994,-0.0140955,-1.3784034,5.8206325,-0.8844531,ACC_0664
-0.8616441,6.9052577,5.094712,-1.7883834,4.7063785,-1.3235329,6.3281164,-2.0573943,-3.0343294,-1.0056297,4.441098,7.689834,-0.013899626,-1.3095051,5.5464673,-1.0539186,ACC_0665
-0.6065321,7.7230487,5.2599096,-1.7528455,5.469174,-1.281501,6.91017,-2.5885446,-3.2592633,-1.3176864,4.9668226,8.421482,-0.015537538,-1.4422086,5.992011,-0.95502365,ACC_0666
-0.6601261,7.278826,5.0247455,-1.6223145,5.096512,-1.2319373,6.6701894,-2.405028,-3.097485,-1.244948,4.705708,8.001083,-0.014617341,-1.3946617,5.7547517,-0.92792296,ACC_0667
-0.65315235,7.322459,5.0947337,-1.6198003,5.139395,-1.2673346,6.6506877,-2.455038,-3.126134,-1.2594603,4.704477,8.053788,-0.0148556605,-1.3897752,5.777691,-0.9154432,ACC_0668
-0.54279995,6.812946,4.2873583,-1.4415448,5.000545,-1.0067366,6.3360744,-2.4393375,-2.910469,-1.2503104,4.5668755,7.4235587,-0.014252949,-1.4196389,5.546736,-0.79930913,ACC_0669
-1.123027,6.735371,4.663375,-1.897537,4.649497,-1.2745949,6.5660033,-2.0004165,-2.827353,-0.9625743,4.293061,7.3674784,-0.012064438,-1.3074582,5.524771,-1.0081242,ACC_0670
-0.65448934,8.066853,5.3328853,-1.8968737,5.693846,-1.4951413,7.4485354,-2.4682717,-3.5733852,-1.3085805,5.2481346,8.802902,-0.014374541,-1.4242116,5.9809637,-1.1806371,ACC_0671
-0.8026654,7.1594377,5.2336564,-1.8141955,4.9127703,-1.3981856,6.48277,-2.1390338,-3.1752605,-1.0587373,4.573434,7.915341,-0.014519965,-1.3298298,5.6416316,-1.0748703,ACC_0672
-0.9573711,6.6528497,4.9041147,-1.7760493,4.5397367,-1.1991967,6.131519,-2.0654204,-2.7954361,-0.97256374,4.2583985,7.3869925,-0.013584245,-1.3086258,5.5251536,-0.9529445,ACC_0673
-0.89112,6.539232,4.765216,-1.6793538,4.4524374,-1.166324,6.025166,-2.0179749,-2.770001,-0.9805907,4.150918,7.2026324,-0.013579953,-1.2944983,5.421395,-0.9021988,ACC_0674
-0.9045534,7.2953467,5.101511,-1.9528584,5.0276237,-1.3954831,6.736011,-2.1316986,-3.1802304,-1.0547136,4.636471,7.9896264,-0.013430091,-1.3235487,5.6867046,-1.098834,ACC_0675
-0.7097288,7.119344,4.8792696,-1.6196481,5.0698833,-1.1583437,6.5390697,-2.4904463,-2.9337568,-1.2379901,4.581973,7.7738214,-0.01479774,-1.410141,5.77375,-0.8347,ACC_0676
-0.77389824,7.0504403,4.8797083,-1.6034093,4.9551783,-1.2301524,6.5916657,-2.3756068,-2.9652252,-1.2092155,4.5365043,7.759167,-0.013988585,-1.3738754,5.68224,-0.88409317,ACC_0677
-0.9646896,6.552628,4.795322,-1.772626,4.455183,-1.2258981,6.1656227,-1.9519973,-2.8308916,-0.9380589,4.2163935,7.322225,-0.012547166,-1.2715662,5.393348,-0.9982022,ACC_0678
-1.0044965,6.7464833,5.059689,-1.8375325,4.5738344,-1.3402203,6.29476,-1.9960485,-2.9366548,-0.9531468,4.3369293,7.6041346,-0.012792996,-1.2743406,5.4919043,-1.0545942,ACC_0679
-0.6270791,7.988336,5.32677,-1.824834,5.660462,-1.429673,7.3031535,-2.5616782,-3.4766114,-1.3415986,5.144128,8.68505,-0.015149359,-1.446262,6.03377,-1.0726427,ACC_0680
-0.6779738,7.531242,5.129858,-1.7241127,5.3002443,-1.3087763,6.941934,-2.4559898,-3.2367892,-1.2676113,4.880019,8.26816,-0.014602706,-1.4120843,5.861398,-1.0039196,ACC_0681
-0.8048217,7.342631,4.9424257,-1.7543434,5.1943297,-1.2846843,6.8273864,-2.4462552,-3.07934,-1.2341115,4.6964703,8.035599,-0.01354949,-1.3784125,5.7908063,-0.93557525,ACC_0682
-0.6919244,7.179379,4.817692,-1.6704569,5.088876,-1.111899,6.60062,-2.440355,-2.9516563,-1.2288538,4.6477923,7.8246593,-0.014312456,-1.4104161,5.7645516,-0.8717584,ACC_0683
-0.5861189,7.4343967,5.184336,-1.6597251,5.2500353,-1.2900705,6.724384,-2.4769547,-3.2325203,-1.2615358,4.8438053,8.219173,-0.015130693,-1.4051994,5.8105464,-0.986814,ACC_0684
-0.98940694,7.429319,5.2708883,-2.0830994,5.1137733,-1.4946505,6.9963818,-2.0907023,-3.295555,-1.0172043,4.8361435,8.26797,-0.013017006,-1.3321353,5.748468,-1.2645187,ACC_0685
-0.56839913,7.8135514,5.337011,-1.7592596,5.5128527,-1.3721396,7.018931,-2.533171,-3.4042242,-1.3168609,5.0478296,8.56582,-0.015264863,-1.4247266,5.9452252,-1.0400819,ACC_0686
-0.80835766,7.413688,5.0422783,-1.7664958,5.255732,-1.3353416,6.963655,-2.4593098,-3.1473792,-1.2394723,4.78614,8.149133,-0.0139527,-1.3997799,5.844908,-0.9879457,ACC_0687
-0.7206403,7.241218,4.9546413,-1.6308537,5.1009326,-1.225751,6.5735106,-2.478855,-3.0054574,-1.2589718,4.578443,7.891483,-0.014410675,-1.377773,5.763236,-0.8337139,ACC_0688
-0.8409178,6.715226,4.613322,-1.5465791,4.72069,-1.119988,6.40513,-2.301555,-2.7560525,-1.1601143,4.3303905,7.3792253,-0.013380252,-1.3610159,5.566943,-0.8153621,ACC_0689
-0.9467616,7.3125687,5.045155,-1.9958352,5.043006,-1.4342877,6.925326,-2.048884,-3.2183313,-1.0301716,4.717952,8.012243,-0.013069656,-1.3323015,5.6602187,-1.1948708,ACC_0690
-0.9702625,7.053864,4.988151,-1.9210654,4.870748,-1.312446,6.5063243,-2.1551776,-2.9965029,-1.0295727,4.4431577,7.740634,-0.013140701,-1.310351,5.6523576,-0.9935018,ACC_0691
-1.0194408,7.1291137,5.032319,-1.9825655,4.9006724,-1.4478885,6.8241687,-1.995475,-3.1443152,-0.9870475,4.6208944,7.898372,-0.0125623485,-1.3085718,5.589667,-1.1967113,ACC_0692
-0.9212134,6.6887836,4.928962,-1.7329262,4.556009,-1.2550209,6.1967425,-2.0360458,-2.8736966,-0.98593783,4.282266,7.4146566,-0.013767738,-1.3083414,5.4978557,-0.9801661,ACC_0693
-1.009287,6.6042438,4.7819095,-1.8148342,4.540948,-1.2101058,6.2530036,-2.0280883,-2.7922688,-0.9496107,4.2603164,7.3296247,-0.013002323,-1.3088038,5.4932666,-0.99260485,ACC_0694
-0.739271,7.1821365,4.9023623,-1.6346968,5.0620685,-1.2045692,6.5992885,-2.446377,-2.9809093,-1.2405362,4.5805807,7.842133,-0.014263633,-1.3844316,5.7494683,-0.8529463,ACC_0695
-0.6365633,7.6041665,5.214803,-1.7125739,5.3420725,-1.3614119,6.9873357,-2.4416573,-3.3214438,-1.2783269,4.936177,8.366194,-0.014778124,-1.4110215,5.855466,-1.0394269,ACC_0696
-1.04251,7.131701,5.055095,-1.9727407,4.9182897,-1.3933011,6.7031846,-2.1210427,-3.047027,-1.0227989,4.51869,7.8499737,-0.012945592,-1.318883,5.683766,-1.0652124,ACC_0697
-0.63979197,7.2634416,5.090218,-1.592152,5.0734286,-1.2963778,6.71065,-2.3620405,-3.1832252,-1.2326927,4.7411184,8.051868,-0.014630935,-1.3860216,5.713696,-0.9888935,ACC_0698
-0.5457226,7.0527987,4.5477314,-1.4988799,5.151024,-1.0800622,6.489118,-2.5131416,-2.9854167,-1.2820573,4.657828,7.698413,-0.014923001,-1.4319508,5.6763015,-0.8150937,ACC_0699
-0.60421973,7.655416,5.3912706,-1.7245985,5.3095927,-1.406075,6.985948,-2.3823886,-3.4386613,-1.2527511,5.040948,8.562433,-0.0145804025,-1.3899837,5.83652,-1.1349283,ACC_0700
-0.691221,7.2296877,4.734091,-1.642091,5.1521964,-1.1476208,6.747981,-2.454249,-2.9952626,-1.257402,4.646678,7.7868924,-0.014482452,-1.4232137,5.774302,-0.8630019,ACC_0701
-0.6813764,7.351023,4.62712,-1.6874919,5.351989,-1.1762439,6.9198737,-2.524447,-3.104968,-1.2881595,4.817891,7.95954,-0.014192974,-1.4434122,5.8137403,-0.910097,ACC_0702
-0.92520064,7.010238,5.142763,-1.8812253,4.787587,-1.3981383,6.556789,-2.022166,-3.119289,-0.98941976,4.553718,7.850332,-0.01332465,-1.3106728,5.5727572,-1.1490484,ACC_0703
-0.94446665,7.1962934,5.151442,-1.9450808,4.920004,-1.4220902,6.778953,-2.0479178,-3.195457,-1.014578,4.65626,7.9989095,-0.013226578,-1.3249348,5.6520085,-1.1790612,ACC_0704
-0.8092221,7.1314197,4.756859,-1.749165,5.1083326,-1.1573862,6.6896424,-2.4488165,-2.9232962,-1.1981728,4.6308618,7.7970634,-0.013561054,-1.4017465,5.7664433,-0.8976026,ACC_0705
-0.7340071,7.3489184,5.045613,-1.7156703,5.19194,-1.300074,6.8519254,-2.4271262,-3.1595464,-1.2287016,4.7868557,8.116525,-0.014155319,-1.3961647,5.795341,-0.99859893,ACC_0706
-0.76187515,7.860636,5.2003055,-1.8921657,5.5881386,-1.3788337,7.227855,-2.5826874,-3.318699,-1.3096787,5.021824,8.541227,-0.014325977,-1.4278364,6.032103,-1.0176964,ACC_0707
-0.9039364,7.377735,4.9593053,-1.8349825,5.2283382,-1.2852064,6.970898,-2.4532175,-3.0494943,-1.2167116,4.739308,8.083786,-0.013308255,-1.3967292,5.86505,-0.95067644,ACC_0708
-0.6189945,7.205502,4.970339,-1.5675634,5.076905,-1.2192787,6.6046443,-2.4225938,-3.0913882,-1.2475609,4.6688914,7.9039803,-0.01491571,-1.3993266,5.7268615,-0.9066255,ACC_0709
-0.65271086,7.890803,5.1800947,-1.835566,5.5927567,-1.4877225,7.313613,-2.4280353,-3.489747,-1.2968777,5.104034,8.571775,-0.014175734,-1.4023674,5.860709,-1.1407554,ACC_0710
-0.6346775,7.620546,5.227549,-1.7431763,5.3937397,-1.3100189,6.9346824,-2.5259917,-3.2756424,-1.2833669,4.955628,8.3760605,-0.015124162,-1.4299905,5.929099,-1.0075067,ACC_0711
-0.7822167,7.400863,4.8711557,-1.7564757,5.2574816,-1.2638777,6.977642,-2.440922,-3.1150596,-1.2455082,4.7743487,8.041842,-0.013756213,-1.4097459,5.8280807,-0.96042454,ACC_0712
-0.61518073,7.7494817,5.277959,-1.80084,5.507578,-1.3103282,7.004558,-2.5741146,-3.3154354,-1.2994157,5.0392413,8.502024,-0.015302258,-1.4435892,5.99115,-1.0243009,ACC_0713
-0.80640745,7.175326,4.90178,-1.6903918,5.074021,-1.3032647,6.7749457,-2.3757617,-3.0558586,-1.2074634,4.6280713,7.903082,-0.013505712,-1.370442,5.6999416,-0.9536227,ACC_0714
-0.63277537,7.2291617,4.915528,-1.5836112,5.101769,-1.1406713,6.5001845,-2.4995537,-2.985017,-1.271956,4.6043115,7.839548,-0.015060202,-1.4051182,5.7848377,-0.80554795,ACC_0715
-0.82625544,6.800492,5.054487,-1.7221087,4.5879245,-1.2885503,6.257879,-1.9816654,-3.0172918,-0.98846215,4.4154863,7.5986266,-0.013993521,-1.3084334,5.4820123,-1.0707576,ACC_0716
-0.66808957,7.693006,5.125066,-1.7641238,5.4489822,-1.3665168,7.123421,-2.4814177,-3.3299694,-1.296452,4.9610143,8.375542,-0.014570887,-1.4224313,5.898807,-1.0299441,ACC_0717
-0.9071512,6.798733,4.58955,-1.5759387,4.762814,-1.1912483,6.598791,-2.265834,-2.8131886,-1.1671212,4.344356,7.4268117,-0.012859524,-1.3525417,5.568926,-0.8377953,ACC_0718
-0.72103745,7.41394,4.9849167,-1.690376,5.2754903,-1.2321646,6.7642746,-2.5602264,-3.0562282,-1.2887636,4.704596,8.020874,-0.014874335,-1.4192708,5.889319,-0.849492,ACC_0719
-1.01679,7.308034,5.151323,-2.0009463,5.0124636,-1.5398024,6.9275374,-2.0164843,-3.2339354,-1.0180674,4.6854014,8.055835,-0.012782908,-1.2988276,5.6233926,-1.2136505,ACC_0720
-0.89109486,7.2495,5.224922,-1.9255357,4.9558144,-1.4503012,6.770186,-2.051391,-3.2597473,-1.024811,4.704521,8.069634,-0.013518807,-1.3273238,5.6527305,-1.19869,ACC_0721
-0.72499937,7.413878,5.002333,-1.7597919,5.1963,-1.3074464,6.9504156,-2.326394,-3.2302203,-1.209434,4.8535447,8.1857605,-0.013347628,-1.3798089,5.7396474,-1.0603093,ACC_0722
-0.7470843,7.6089983,5.0802608,-1.7981849,5.3970604,-1.2910428,7.012817,-2.529868,-3.1817608,-1.2831159,4.8818517,8.276609,-0.014439763,-1.4256887,5.945708,-0.9600729,ACC_0723
-0.8388789,6.6752887,4.9403315,-1.6525792,4.5035596,-1.2996005,6.1556344,-1.9694353,-2.9653854,-0.99536675,4.2464976,7.41377,-0.013623424,-1.275305,5.392999,-0.986964,ACC_0724
-0.6947247,7.073305,5.0170207,-1.563177,4.937324,-1.211659,6.4945207,-2.381895,-2.9964604,-1.215814,4.583216,7.8406997,-0.014646138,-1.3813815,5.699324,-0.8921716,ACC_0725
-0.72690827,7.8383164,5.114321,-1.869936,5.596077,-1.3703381,7.2561646,-2.5571885,-3.3295345,-1.3121759,5.023001,8.476814,-0.014324196,-1.4358572,5.9960866,-1.023805,ACC_0726
-0.86758596,6.85562,4.6694574,-1.8222245,4.793609,-1.3521178,6.605868,-1.922923,-3.1101627,-0.9806945,4.5687833,7.6233716,-0.012430608,-1.3035686,5.379094,-1.1779919,ACC_0727
-0.9184448,6.3654666,4.2518425,-1.6736245,4.5326395,-1.1285757,6.158082,-2.0073633,-2.7836738,-0.9730368,4.2475405,7.0458694,-0.012267471,-1.315906,5.3170376,-0.94569147,ACC_0728
-1.0379554,6.9550114,5.0078793,-1.9538646,4.763593,-1.3423928,6.602608,-2.0258412,-3.0032067,-0.96926385,4.5002713,7.757317,-0.012609265,-1.3109931,5.5991044,-1.1166401,ACC_0729
-0.7453355,7.5184054,5.1486034,-1.7717284,5.314408,-1.3358866,6.9306054,-2.4807835,-3.2001467,-1.2567369,4.8533134,8.272074,-0.01427527,-1.403148,5.875589,-0.9937576,ACC_0730
-0.69349366,7.815106,5.2104297,-1.806903,5.4966645,-1.435577,7.2224154,-2.454359,-3.4074192,-1.299569,5.0218287,8.523916,-0.014230325,-1.4038891,5.9035974,-1.077812,ACC_0731
-0.84795403,6.831021,5.006661,-1.7469863,4.6402025,-1.2818412,6.284537,-2.02023,-2.9861157,-1.0032989,4.3914256,7.5744185,-0.013925888,-1.3125337,5.507477,-1.0322659,ACC_0732
-0.67950815,7.59599,5.224386,-1.7168283,5.3295164,-1.4245243,7.042084,-2.419278,-3.3547685,-1.2710085,4.915916,8.378725,-0.014414976,-1.3927554,5.826267,-1.0622807,ACC_0733
