tx_id,source_id,target_id,amount,timestamp,is_first_time_transfer,device_switch_last_24h,session_duration_sec,ratio_to_daily_avg,auth_factor_used,channel,is_scam
TX_002667,ACC_0288,ACC_0122,907.17,2026-08-14 12:35:00,0,0,60,1.26,pin,kplus_app,0
TX_005279,ACC_0115,ACC_0199,1230.69,2026-08-14 12:36:00,0,0,54,0.5,pin,kplus_app,0
TX_005821,ACC_0675,ACC_0582,740.32,2026-08-14 12:41:00,0,0,41,1.41,pin,kplus_app,0
TX_000474,ACC_1122,ACC_0774,3348.41,2026-08-14 12:44:00,0,0,26,0.35,pin,kplus_app,0
TX_003820,ACC_0383,ACC_0438,966.29,2026-08-14 12:46:00,0,0,47,0.76,pin,kplus_app,0
TX_005936,ACC_0887,ACC_1041,1195.34,2026-08-14 12:56:00,1,0,51,0.72,pin,kplus_app,0
TX_004862,ACC_0239,ACC_0759,761.91,2026-08-14 12:58:00,0,0,47,0.76,pin,kplus_app,0
TX_005949,ACC_0807,ACC_0599,409.8,2026-08-14 13:09:00,0,0,7,0.14,pin,kplus_app,0
TX_003080,ACC_0517,ACC_0736,1128.83,2026-08-14 13:11:00,0,0,56,0.21,face_scan,kplus_app,0
TX_002171,ACC_1081,ACC_0464,795.05,2026-08-14 13:34:00,1,0,52,0.98,pin,kplus_app,0
TX_000066,ACC_0203,ACC_0740,651.36,2026-08-14 13:44:00,0,0,37,0.42,pin,kplus_app,0
TX_000384,ACC_0720,ACC_0374,745.17,2026-08-14 13:45:00,1,1,28,1.19,pin,kplus_app,0
TX_005287,ACC_0614,ACC_0915,1157.66,2026-08-14 13:47:00,1,0,31,0.86,pin,kplus_app,0
TX_005826,ACC_1099,ACC_0609,911.05,2026-08-14 13:55:00,1,0,45,1.46,none,kplus_app,0
TX_003409,ACC_0086,ACC_0482,863.36,2026-08-14 13:59:00,1,0,36,0.93,pin,kplus_app,0
TX_003253,ACC_0202,ACC_0608,1066.23,2026-08-14 14:17:00,1,0,25,0.66,pin,kplus_app,0
TX_004041,ACC_1004,ACC_0966,424.14,2026-08-14 14:27:00,0,0,56,0.78,pin,kplus_app,0
TX_004296,ACC_0566,ACC_0770,1443.77,2026-08-14 14:40:00,0,0,47,0.25,pin,kplus_app,0
TX_002738,ACC_0060,ACC_0077,2774.02,2026-08-14 14:45:00,0,0,65,1.38,pin,kplus_app,0
TX_000963,ACC_0135,ACC_1137,178.77,2026-08-14 14:51:00,1,0,43,0.62,pin,kplus_app,0
TX_002729,ACC_0603,ACC_0880,152.11,2026-08-14 14:56:00,0,0,27,0.32,pin,kplus_app,0
TX_000608,ACC_0590,ACC_0514,389.16,2026-08-14 14:57:00,0,0,49,0.43,face_scan,kplus_app,0
TX_005983,ACC_0937,ACC_0278,168.31,2026-08-14 14:57:00,0,0,27,1.06,face_scan,kplus_app,0
TX_000149,ACC_0328,ACC_0633,1262.3,2026-08-14 15:00:00,0,0,54,0.51,pin,kplus_app,0
TX_000669,ACC_0714,ACC_0499,293.87,2026-08-14 15:05:00,0,0,36,1.08,pin,kplus_app,0
TX_005021,ACC_1018,ACC_0874,92.05,2026-08-14 15:14:00,1,0,47,0.31,face_scan,kplus_app,0
TX_004457,ACC_0071,ACC_0063,294.46,2026-08-14 15:29:00,1,0,54,1.18,pin,kplus_app,0
TX_001356,ACC_1137,ACC_0863,141.04,2026-08-14 15:31:00,1,0,47,1.09,pin,kplus_app,0
TX_005413,ACC_1027,ACC_1136,775.83,2026-08-14 15:37:00,1,0,55,0.41,pin,kplus_app,0
TX_002907,ACC_0812,ACC_0714,1104.87,2026-08-14 15:40:00,0,0,54,0.36,pin,kplus_app,0
TX_000333,ACC_0082,ACC_0772,415.84,2026-08-14 15:43:00,0,0,45,1.12,pin,kplus_app,0
TX_003195,ACC_0398,ACC_0665,893.55,2026-08-14 15:52:00,0,0,47,0.27,pin,kplus_app,0
TX_000290,ACC_1093,ACC_0433,180.61,2026-08-14 15:54:00,0,0,29,1.01,pin,kplus_app,0
TX_002409,ACC_0256,ACC_0943,565.36,2026-08-14 16:11:00,0,0,62,0.28,face_scan,kplus_app,0
TX_002834,ACC_0564,ACC_0795,991.38,2026-08-14 16:13:00,0,0,65,0.35,pin,kplus_app,0
TX_004102,ACC_0386,ACC_1109,830.92,2026-08-14 16:18:00,0,0,38,1.3,pin,kplus_app,0
TX_002023,ACC_0438,ACC_0331,215.22,2026-08-14 16:29:00,0,0,38,1.25,pin,kplus_app,0
TX_004757,ACC_0566,ACC_0690,508.6,2026-08-14 16:35:00,1,0,31,0.37,pin,kplus_app,0
TX_005243,ACC_0896,ACC_1055,107.4,2026-08-14 16:49:00,0,0,30,0.12,face_scan,kplus_app,0
TX_003783,ACC_0258,ACC_0115,758.27,2026-08-14 16:53:00,0,0,36,1.26,pin,kplus_app,0
TX_002304,ACC_0902,ACC_1128,1070.27,2026-08-14 16:59:00,1,0,48,0.9,pin,kplus_app,0
TX_005109,ACC_0477,ACC_0430,605.23,2026-08-14 17:03:00,1,0,47,1.23,face_scan,kplus_app,0
TX_005868,ACC_0065,ACC_0697,150.04,2026-08-14 17:13:00,1,0,31,0.94,pin,kplus_app,0
TX_001195,ACC_0671,ACC_1146,456.7,2026-08-14 17:27:00,0,0,56,0.48,pin,kplus_app,0
TX_004616,ACC_0263,ACC_0606,643.9,2026-08-14 17:29:00,1,0,72,0.79,pin,kplus_app,0
TX_001124,ACC_0735,ACC_1184,1918.83,2026-08-14 17:43:00,0,0,50,1.42,pin,kplus_app,0
TX_003339,ACC_0698,ACC_0580,237.69,2026-08-14 17:46:00,0,0,39,0.39,pin,kplus_app,0
TX_001656,ACC_0499,ACC_0309,426.23,2026-08-14 17:54:00,1,0,51,0.88,pin,kplus_app,0
TX_001948,ACC_0997,ACC_0527,767.36,2026-08-14 17:58:00,1,0,41,1.49,pin,kplus_app,0
TX_000152,ACC_1012,ACC_1105,269.53,2026-08-14 18:00:00,0,0,37,0.92,face_scan,kplus_app,0
TX_005506,ACC_1169,ACC_0831,696.29,2026-08-14 18:21:00,0,0,47,1.27,pin,kplus_app,0
TX_000273,ACC_0230,ACC_0630,245.14,2026-08-14 18:25:00,1,0,28,0.15,face_scan,kplus_app,0
TX_004606,ACC_0780,ACC_0428,251.23,2026-08-14 18:30:00,0,0,46,1.49,pin,kplus_app,0
TX_000385,ACC_0478,ACC_0747,991.85,2026-08-14 18:37:00,0,0,47,0.16,pin,kplus_app,0
TX_003188,ACC_0792,ACC_0092,207.71,2026-08-14 18:44:00,0,0,31,0.91,face_scan,kplus_app,0
TX_000622,ACC_0908,ACC_0332,1582.32,2026-08-14 18:47:00,0,0,43,0.91,pin,kplus_app,0
TX_004697,ACC_0727,ACC_0153,375.06,2026-08-14 18:53:00,1,0,46,1.34,pin,kplus_app,0
TX_000427,ACC_0358,ACC_0293,563.43,2026-08-14 18:55:00,0,0,39,0.7,face_scan,kplus_app,0
TX_005777,ACC_0332,ACC_0671,75.07,2026-08-14 18:57:00,1,0,54,1.11,pin,kplus_app,0
TX_001981,ACC_0093,ACC_1036,188.17,2026-08-14 19:06:00,0,0,29,0.93,pin,kplus_app,0
TX_002067,ACC_0953,ACC_1163,645.63,2026-08-14 19:08:00,1,0,22,1.15,pin,kplus_app,0
TX_003940,ACC_0997,ACC_1029,1434.0,2026-08-14 19:10:00,1,0,37,1.24,pin,kplus_app,0
TX_001625,ACC_0720,ACC_0999,721.19,2026-08-14 19:17:00,0,0,60,0.47,pin,kplus_app,0
TX_000866,ACC_0159,ACC_1005,488.01,2026-08-14 19:29:00,1,0,44,0.86,pin,kplus_app,0
TX_002328,ACC_0139,ACC_1107,88.51,2026-08-14 19:29:00,0,0,62,0.13,face_scan,kplus_app,0
TX_001807,ACC_0216,ACC_0776,178.74,2026-08-14 19:34:00,0,0,38,1.3,pin,kplus_app,0
TX_004554,ACC_0141,ACC_0287,1100.57,2026-08-14 19:34:00,1,0,31,1.33,pin,kplus_app,0
TX_001348,ACC_0591,ACC_0665,428.14,2026-08-14 19:37:00,1,0,45,1.28,pin,kplus_app,0
TX_003726,ACC_0279,ACC_0789,214.74,2026-08-14 19:38:00,0,0,39,0.76,pin,kplus_app,0
TX_005593,ACC_0580,ACC_0773,994.22,2026-08-14 20:17:00,0,0,52,1.48,pin,kplus_app,0
TX_005285,ACC_0240,ACC_1108,500.58,2026-08-14 20:21:00,0,0,48,1.06,pin,kplus_app,0
TX_002404,ACC_0501,ACC_1147,273.1,2026-08-14 20:40:00,0,0,70,0.17,pin,kplus_app,0
TX_005312,ACC_1187,ACC_0709,1070.77,2026-08-14 20:43:00,0,0,38,0.41,pin,kplus_app,0
TX_005863,ACC_1143,ACC_0246,1732.19,2026-08-14 20:44:00,0,0,71,1.15,pin,kplus_app,0
TX_003730,ACC_0905,ACC_0971,158.22,2026-08-14 20:53:00,0,0,63,0.65,pin,kplus_app,0
TX_004470,ACC_1183,ACC_0877,1568.59,2026-08-14 20:56:00,0,0,36,0.15,pin,kplus_app,0
TX_005851,ACC_0389,ACC_0709,1198.28,2026-08-14 21:11:00,0,0,47,0.14,face_scan,kplus_app,0
TX_001558,ACC_0786,ACC_0573,856.25,2026-08-14 21:15:00,0,0,28,0.97,pin,kplus_app,0
TX_001942,ACC_0175,ACC_0236,443.11,2026-08-14 21:22:00,0,0,31,1.17,pin,kplus_app,0
TX_000450,ACC_0282,ACC_0501,315.57,2026-08-14 21:26:00,0,0,40,1.3,pin,kplus_app,0
TX_003648,ACC_0093,ACC_1109,279.8,2026-08-14 21:33:00,0,0,36,0.27,pin,kplus_app,0
TX_005133,ACC_0804,ACC_0671,141.88,2026-08-14 21:41:00,0,0,33,1.22,pin,kplus_app,0
TX_004388,ACC_0522,ACC_0939,539.21,2026-08-14 21:47:00,1,0,29,1.38,pin,kplus_app,0
TX_001354,ACC_0961,ACC_0160,582.2,2026-08-14 21:52:00,0,0,41,1.23,pin,kplus_app,0
TX_002959,ACC_0229,ACC_0787,646.88,2026-08-14 21:53:00,0,0,36,0.88,pin,kplus_app,0
TX_003681,ACC_1041,ACC_0393,435.12,2026-08-14 22:09:00,0,0,43,0.74,pin,kplus_app,0
TX_004294,ACC_1043,ACC_1088,394.46,2026-08-14 22:16:00,1,0,37,1.46,face_scan,kplus_app,0
TX_004721,ACC_0935,ACC_0549,1273.07,2026-08-14 22:37:00,0,0,65,1.49,pin,kplus_app,0
TX_004157,ACC_0693,ACC_0414,1370.08,2026-08-14 22:58:00,1,0,45,0.93,pin,kplus_app,0
TX_001005,ACC_0200,ACC_0212,1088.05,2026-08-14 22:58:00,0,0,49,0.65,face_scan,kplus_app,0
TX_000445,ACC_0977,ACC_0598,440.49,2026-08-14 23:20:00,0,0,66,1.11,pin,kplus_app,0
TX_002033,ACC_1018,ACC_0971,73.68,2026-08-14 23:32:00,0,0,56,0.93,none,kplus_app,0
TX_001559,ACC_0609,ACC_0275,372.92,2026-08-14 23:33:00,0,0,50,1.11,pin,kplus_app,0
TX_004759,ACC_0102,ACC_0761,268.45,2026-08-14 23:43:00,0,0,28,0.39,face_scan,kplus_app,0
TX_004593,ACC_0945,ACC_0728,654.46,2026-08-14 23:48:00,1,0,40,0.75,pin,kplus_app,0
TX_003674,ACC_0940,ACC_1079,560.87,2026-08-15 00:33:00,0,0,37,0.16,pin,kplus_app,0
TX_006314,ACC_1159,ACC_0054,218.15,2026-08-15 00:34:00,1,0,35,0.3,pin,kplus_app,1
TX_003853,ACC_0866,ACC_0711,937.8,2026-08-15 00:40:00,1,0,55,1.47,pin,kplus_app,0
TX_006315,ACC_1159,ACC_0054,44366.77,2026-08-15 00:48:00,0,0,12,21.43,pin,kplus_app,1
TX_004343,ACC_0769,ACC_0382,365.82,2026-08-15 00:53:00,0,0,55,1.03,none,kplus_app,0
TX_000533,ACC_0243,ACC_0524,2752.1,2026-08-15 00:54:00,0,0,47,0.11,pin,kplus_app,0
TX_001156,ACC_1029,ACC_0873,458.5,2026-08-15 00:55:00,1,0,36,0.83,pin,kplus_app,0
TX_004867,ACC_0743,ACC_1053,277.55,2026-08-15 01:09:00,0,0,49,1.29,pin,kplus_app,0
TX_001068,ACC_0704,ACC_1095,1524.22,2026-08-15 01:10:00,0,0,50,0.16,face_scan,kplus_app,0
TX_005637,ACC_0672,ACC_0856,257.48,2026-08-15 01:15:00,1,0,37,0.72,pin,kplus_app,0
TX_004381,ACC_0736,ACC_0876,724.89,2026-08-15 01:20:00,0,0,60,0.5,pin,kplus_app,0
TX_003479,ACC_0656,ACC_0694,376.37,2026-08-15 01:24:00,0,0,56,1.32,pin,kplus_app,0
TX_002846,ACC_1176,ACC_0216,65.93,2026-08-15 01:27:00,0,0,32,0.71,pin,kplus_app,0
TX_002510,ACC_0269,ACC_0075,1067.33,2026-08-15 01:30:00,0,0,41,0.63,pin,kplus_app,0
TX_000447,ACC_0575,ACC_0279,201.02,2026-08-15 01:40:00,1,0,30,0.2,pin,kplus_app,0
TX_000500,ACC_0764,ACC_0470,620.04,2026-08-15 01:40:00,0,0,41,1.15,pin,kplus_app,0
TX_006110,ACC_0137,ACC_0033,187.68,2026-08-15 01:54:00,1,0,39,0.3,pin,kplus_app,1
TX_006111,ACC_0137,ACC_0033,28204.05,2026-08-15 02:02:00,0,0,350,9.82,pin,kplus_app,1
TX_001064,ACC_0276,ACC_0589,1726.63,2026-08-15 02:12:00,0,0,44,1.07,pin,kplus_app,0
TX_000380,ACC_0120,ACC_0382,116.8,2026-08-15 02:16:00,0,0,39,0.78,pin,kplus_app,0
TX_001239,ACC_1119,ACC_0923,293.87,2026-08-15 02:29:00,0,0,42,1.24,pin,kplus_app,0
TX_005155,ACC_1168,ACC_0220,99.41,2026-08-15 02:50:00,0,0,53,0.61,pin,kplus_app,0
TX_001303,ACC_0490,ACC_0071,907.68,2026-08-15 02:51:00,1,0,47,1.36,pin,kplus_app,0
TX_000625,ACC_1051,ACC_0687,742.38,2026-08-15 02:56:00,0,0,45,0.95,pin,kplus_app,0
TX_001570,ACC_0653,ACC_0393,55.58,2026-08-15 03:02:00,0,0,62,0.36,pin,kplus_app,0
TX_005638,ACC_0596,ACC_0688,46.49,2026-08-15 03:09:00,0,0,51,0.57,pin,kplus_app,0
TX_005927,ACC_0712,ACC_0764,458.44,2026-08-15 03:14:00,0,0,59,0.65,pin,kplus_app,0
TX_003616,ACC_0128,ACC_0150,988.39,2026-08-15 03:20:00,1,0,44,1.26,pin,kplus_app,0
TX_003829,ACC_0094,ACC_0789,872.99,2026-08-15 03:20:00,0,0,39,0.53,pin,kplus_app,0
TX_002002,ACC_0605,ACC_0619,92.03,2026-08-15 03:23:00,0,0,46,1.44,pin,kplus_app,0
TX_001319,ACC_0449,ACC_0318,102.42,2026-08-15 03:26:00,0,0,42,1.47,pin,kplus_app,0
TX_004914,ACC_0083,ACC_0766,196.46,2026-08-15 03:35:00,0,0,45,0.59,pin,kplus_app,0
TX_000917,ACC_0698,ACC_0395,649.1,2026-08-15 03:42:00,1,0,50,0.4,face_scan,kplus_app,0
TX_001328,ACC_0081,ACC_0183,1513.41,2026-08-15 03:51:00,0,0,38,0.46,pin,kplus_app,0
TX_005950,ACC_0241,ACC_0091,790.71,2026-08-15 03:53:00,0,0,35,0.73,pin,kplus_app,0
TX_003149,ACC_0113,ACC_0443,321.75,2026-08-15 03:57:00,0,0,43,0.33,pin,kplus_app,0
TX_003015,ACC_0281,ACC_1028,738.39,2026-08-15 03:58:00,1,0,47,1.04,pin,kplus_app,0
TX_003127,ACC_0181,ACC_0228,139.89,2026-08-15 04:00:00,0,0,36,0.52,pin,kplus_app,0
TX_002926,ACC_1177,ACC_0802,234.53,2026-08-15 04:01:00,0,0,57,0.87,pin,kplus_app,0
TX_001413,ACC_0642,ACC_0151,406.58,2026-08-15 04:22:00,0,0,49,1.49,pin,kplus_app,0
TX_005447,ACC_0426,ACC_0953,387.65,2026-08-15 04:32:00,0,0,16,1.37,pin,kplus_app,0
TX_000078,ACC_0895,ACC_0114,48.78,2026-08-15 04:32:00,0,0,50,0.59,pin,kplus_app,0
TX_003891,ACC_1110,ACC_0323,645.45,2026-08-15 04:48:00,0,0,53,0.18,face_scan,kplus_app,0
TX_003308,ACC_0068,ACC_0903,1662.6,2026-08-15 04:59:00,0,0,30,0.46,none,kplus_app,0
TX_001503,ACC_0521,ACC_0375,466.72,2026-08-15 05:04:00,0,0,56,1.28,pin,kplus_app,0
TX_001265,ACC_0131,ACC_1152,766.52,2026-08-15 05:11:00,0,0,29,0.81,pin,kplus_app,0
TX_000867,ACC_0326,ACC_0806,821.18,2026-08-15 05:17:00,1,0,35,0.18,pin,kplus_app,0
TX_003772,ACC_0629,ACC_1144,131.67,2026-08-15 05:21:00,1,0,42,1.14,face_scan,kplus_app,0
TX_004911,ACC_0618,ACC_0628,748.81,2026-08-15 05:21:00,0,0,30,1.3,pin,kplus_app,0
TX_004037,ACC_0866,ACC_1059,1402.06,2026-08-15 05:30:00,0,1,42,1.34,face_scan,kplus_app,0
TX_001145,ACC_0456,ACC_1035,665.41,2026-08-15 05:40:00,0,0,50,1.0,pin,kplus_app,0
TX_001091,ACC_0168,ACC_1024,404.81,2026-08-15 05:40:00,0,0,45,1.08,pin,kplus_app,0
TX_004133,ACC_0270,ACC_1148,124.73,2026-08-15 05:41:00,1,0,27,0.4,face_scan,kplus_app,0
TX_004689,ACC_0843,ACC_0672,1177.0,2026-08-15 06:00:00,0,0,33,1.17,pin,kplus_app,0
TX_001044,ACC_0717,ACC_0807,1304.93,2026-08-15 06:07:00,0,0,30,0.75,pin,kplus_app,0
TX_003328,ACC_0375,ACC_0477,800.58,2026-08-15 06:20:00,0,0,40,0.66,pin,kplus_app,0
TX_002091,ACC_1144,ACC_0516,803.72,2026-08-15 06:25:00,0,0,57,0.9,face_scan,kplus_app,0
TX_002962,ACC_0151,ACC_0732,160.59,2026-08-15 06:29:00,0,0,55,1.34,pin,kplus_app,0
TX_003375,ACC_0635,ACC_0319,42.55,2026-08-15 06:33:00,0,0,37,1.11,pin,kplus_app,0
TX_004680,ACC_0736,ACC_0168,1851.42,2026-08-15 06:44:00,0,1,48,0.94,pin,kplus_app,0
TX_003083,ACC_0150,ACC_0937,810.44,2026-08-15 06:54:00,0,0,57,1.19,face_scan,kplus_app,0
TX_003431,ACC_0561,ACC_0982,792.11,2026-08-15 06:57:00,0,0,33,0.64,pin,kplus_app,0
TX_004033,ACC_0149,ACC_0966,432.8,2026-08-15 07:01:00,0,0,42,0.64,pin,kplus_app,0
TX_005262,ACC_0631,ACC_0581,1174.72,2026-08-15 07:09:00,0,0,37,1.31,pin,kplus_app,0
TX_003712,ACC_0511,ACC_0496,890.88,2026-08-15 07:17:00,0,0,48,0.99,pin,kplus_app,0
TX_001026,ACC_0555,ACC_0708,2388.2,2026-08-15 07:19:00,0,0,30,1.05,face_scan,kplus_app,0
TX_003014,ACC_0527,ACC_0254,96.99,2026-08-15 07:44:00,0,1,55,0.39,pin,kplus_app,0
TX_002064,ACC_0620,ACC_0691,346.57,2026-08-15 07:46:00,0,0,32,0.92,pin,kplus_app,0
TX_003683,ACC_0364,ACC_0551,212.56,2026-08-15 08:07:00,0,0,47,1.49,pin,kplus_app,0
TX_005035,ACC_0553,ACC_0165,1634.87,2026-08-15 08:07:00,1,0,54,1.25,face_scan,kplus_app,0
TX_000554,ACC_0300,ACC_0324,698.4,2026-08-15 08:11:00,1,0,50,0.82,pin,kplus_app,0
TX_001331,ACC_0875,ACC_0951,257.03,2026-08-15 08:12:00,0,0,29,0.97,pin,kplus_app,0
TX_002195,ACC_1007,ACC_0212,361.12,2026-08-15 08:22:00,0,0,55,1.41,pin,kplus_app,0
TX_000243,ACC_0686,ACC_0224,1003.05,2026-08-15 08:23:00,0,0,33,1.13,pin,kplus_app,0
TX_002939,ACC_0255,ACC_0420,1573.57,2026-08-15 08:28:00,0,0,58,0.87,face_scan,kplus_app,0
TX_001416,ACC_1176,ACC_0361,167.67,2026-08-15 08:34:00,0,0,19,0.63,pin,kplus_app,0
TX_004976,ACC_0504,ACC_0130,297.43,2026-08-15 08:45:00,0,0,63,1.33,face_scan,kplus_app,0
TX_005095,ACC_0066,ACC_0910,857.98,2026-08-15 08:49:00,1,0,36,1.5,pin,kplus_app,0
TX_001017,ACC_0337,ACC_0899,2892.19,2026-08-15 08:53:00,1,0,23,0.72,pin,kplus_app,0
TX_003133,ACC_0843,ACC_0878,801.22,2026-08-15 08:56:00,0,0,30,0.9,pin,kplus_app,0
TX_004985,ACC_1121,ACC_0427,396.6,2026-08-15 09:00:00,0,0,39,1.03,pin,kplus_app,0
TX_005298,ACC_0679,ACC_0984,5409.73,2026-08-15 09:35:00,0,0,49,1.47,pin,kplus_app,0
TX_001866,ACC_0928,ACC_0654,592.59,2026-08-15 09:39:00,1,0,60,1.18,pin,kplus_app,0
TX_001970,ACC_0190,ACC_0404,281.66,2026-08-15 09:40:00,0,0,47,1.17,pin,kplus_app,0
TX_002555,ACC_0401,ACC_0113,884.54,2026-08-15 09:42:00,0,0,43,1.39,face_scan,kplus_app,0
TX_005469,ACC_0726,ACC_0407,157.11,2026-08-15 09:50:00,0,0,58,0.48,face_scan,kplus_app,0
TX_004507,ACC_0940,ACC_0199,140.95,2026-08-15 09:56:00,0,0,28,0.28,pin,kplus_app,0
TX_001487,ACC_0983,ACC_0711,1500.16,2026-08-15 10:06:00,1,0,22,0.68,pin,kplus_app,0
TX_004471,ACC_0510,ACC_0423,1175.66,2026-08-15 10:07:00,1,1,39,1.33,pin,kplus_app,0
TX_004746,ACC_0311,ACC_0626,143.17,2026-08-15 10:11:00,0,1,58,0.99,pin,kplus_app,0
TX_004969,ACC_0488,ACC_0910,2710.28,2026-08-15 10:15:00,1,0,47,1.28,pin,kplus_app,0
TX_005357,ACC_0458,ACC_1138,2482.45,2026-08-15 10:20:00,0,0,44,1.37,pin,kplus_app,0
TX_000223,ACC_0791,ACC_0618,647.3,2026-08-15 10:23:00,0,0,32,0.57,pin,kplus_app,0
TX_002781,ACC_1108,ACC_0805,754.39,2026-08-15 10:26:00,1,0,56,0.58,pin,kplus_app,0
TX_000150,ACC_0517,ACC_0956,589.98,2026-08-15 10:33:00,0,0,47,1.2,pin,kplus_app,0
TX_003990,ACC_0764,ACC_0871,215.89,2026-08-15 10:41:00,0,0,42,0.76,pin,kplus_app,0
TX_001046,ACC_0883,ACC_0092,1052.49,2026-08-15 10:43:00,1,0,37,0.81,pin,kplus_app,0
TX_002030,ACC_0984,ACC_0695,1067.89,2026-08-15 10:47:00,0,0,62,0.2,pin,kplus_app,0
TX_000014,ACC_0478,ACC_0781,727.64,2026-08-15 10:49:00,0,0,41,0.84,pin,kplus_app,0
TX_003346,ACC_1168,ACC_0939,434.38,2026-08-15 10:53:00,1,0,38,1.2,pin,kplus_app,0
TX_005630,ACC_0958,ACC_0267,264.77,2026-08-15 10:54:00,1,0,44,1.19,pin,kplus_app,0
TX_001921,ACC_0354,ACC_0348,1186.32,2026-08-15 10:55:00,0,0,32,0.92,pin,kplus_app,0
TX_000413,ACC_0950,ACC_0244,206.23,2026-08-15 10:55:00,0,0,33,0.13,pin,kplus_app,0
TX_002733,ACC_1180,ACC_0617,203.66,2026-08-15 10:55:00,0,0,39,0.21,pin,kplus_app,0
TX_005239,ACC_0930,ACC_0405,97.43,2026-08-15 11:05:00,1,0,50,0.73,pin,kplus_app,0
TX_004418,ACC_0321,ACC_0068,730.16,2026-08-15 11:10:00,0,0,61,1.09,pin,kplus_app,0
TX_000441,ACC_0705,ACC_0060,104.98,2026-08-15 11:18:00,0,0,45,0.18,none,kplus_app,0
TX_001133,ACC_0251,ACC_0131,52.64,2026-08-15 11:23:00,0,0,37,0.14,pin,kplus_app,0
TX_000023,ACC_0213,ACC_0579,259.75,2026-08-15 11:25:00,0,0,44,1.25,pin,kplus_app,0
TX_005634,ACC_0861,ACC_0223,559.87,2026-08-15 11:46:00,1,0,66,1.15,pin,kplus_app,0
TX_006371,ACC_0004,ACC_0000,28359.95,2026-08-15 11:48:22,1,1,11,9.18,pin,promptpay,1
TX_006206,ACC_0117,ACC_0039,180.99,2026-08-15 11:55:00,1,0,40,0.3,pin,kplus_app,1
TX_004509,ACC_0353,ACC_0333,254.1,2026-08-15 12:00:00,0,0,41,1.48,pin,kplus_app,0
TX_006207,ACC_0117,ACC_0039,50777.33,2026-08-15 12:04:00,0,0,350,21.06,pin,kplus_app,1
TX_002873,ACC_0323,ACC_1121,406.84,2026-08-15 12:08:00,0,0,43,1.04,pin,kplus_app,0
TX_002664,ACC_0254,ACC_0935,2115.29,2026-08-15 12:18:00,0,1,38,0.68,pin,kplus_app,0
TX_004482,ACC_0858,ACC_0543,341.17,2026-08-15 12:25:00,0,0,31,0.42,pin,kplus_app,0
TX_005418,ACC_0254,ACC_1074,344.33,2026-08-15 12:30:00,0,0,42,0.21,face_scan,kplus_app,0
TX_003467,ACC_0736,ACC_0132,557.53,2026-08-15 13:04:00,0,0,54,1.48,pin,kplus_app,0
TX_004840,ACC_0844,ACC_0887,345.56,2026-08-15 13:22:00,1,0,67,0.9,face_scan,kplus_app,0
TX_002036,ACC_0259,ACC_0336,793.06,2026-08-15 13:24:00,0,0,65,0.94,pin,kplus_app,0
TX_000415,ACC_0497,ACC_0568,753.84,2026-08-15 13:33:00,0,0,19,1.18,face_scan,kplus_app,0
TX_001229,ACC_1176,ACC_1168,186.85,2026-08-15 13:35:00,0,0,49,0.24,face_scan,kplus_app,0
TX_003835,ACC_0542,ACC_0696,1059.05,2026-08-15 13:42:00,0,0,35,1.2,pin,kplus_app,0
TX_001884,ACC_0923,ACC_0795,606.09,2026-08-15 13:50:00,0,0,40,0.3,face_scan,kplus_app,0
TX_001802,ACC_0722,ACC_0872,597.52,2026-08-15 13:50:00,0,0,14,0.44,pin,kplus_app,0
TX_003357,ACC_0170,ACC_0112,722.29,2026-08-15 13:51:00,0,0,43,0.4,none,kplus_app,0
TX_005073,ACC_0622,ACC_0839,177.68,2026-08-15 13:56:00,0,0,49,1.01,pin,kplus_app,0
TX_004209,ACC_0998,ACC_0641,1224.94,2026-08-15 13:57:00,0,0,29,1.48,pin,kplus_app,0
TX_001168,ACC_0953,ACC_1184,694.7,2026-08-15 14:16:00,0,0,24,0.13,pin,kplus_app,0
TX_003508,ACC_0569,ACC_1046,526.1,2026-08-15 14:38:00,0,0,30,1.36,pin,kplus_app,0
TX_005196,ACC_0427,ACC_0368,132.17,2026-08-15 15:07:00,0,0,33,1.27,pin,kplus_app,0
TX_004205,ACC_0657,ACC_0787,125.99,2026-08-15 15:51:00,1,0,43,0.19,pin,kplus_app,0
TX_005202,ACC_0420,ACC_0128,701.41,2026-08-15 15:55:00,1,0,18,0.75,pin,kplus_app,0
TX_000157,ACC_0624,ACC_0064,574.65,2026-08-15 16:25:00,0,0,54,0.69,pin,kplus_app,0
TX_005465,ACC_0868,ACC_0675,696.79,2026-08-15 16:26:00,0,0,27,0.65,pin,kplus_app,0
TX_004246,ACC_0968,ACC_0536,402.16,2026-08-15 16:44:00,1,0,49,1.31,pin,kplus_app,0
TX_003012,ACC_0087,ACC_1168,246.11,2026-08-15 16:50:00,1,0,44,0.31,pin,kplus_app,0
TX_002952,ACC_0117,ACC_0656,724.3,2026-08-15 16:59:00,0,0,52,1.17,pin,kplus_app,0
TX_002243,ACC_0118,ACC_0077,133.83,2026-08-15 17:04:00,1,0,34,0.63,pin,kplus_app,0
TX_005160,ACC_0610,ACC_0542,717.91,2026-08-15 17:13:00,0,0,46,1.36,pin,kplus_app,0
TX_003993,ACC_0755,ACC_0649,269.71,2026-08-15 17:24:00,1,0,57,1.24,pin,kplus_app,0
TX_003591,ACC_0119,ACC_0539,603.95,2026-08-15 17:26:00,0,0,31,0.38,pin,kplus_app,0
